country,code,year,internet_use,odr,rd,schooling,gdppc,log_gdp_pc,log_internet_use,fertility
Argentina,ARG,2002,10.8821,15.660251,0.38886,9.395,18571.701,9.829394249505585,2.387119237508737,2.493
Argentina,ARG,2003,11.9137,15.697126,0.41013,9.92,20005.139,9.90374446953013,2.4776889984294996,2.451
Argentina,ARG,2004,16.0367,15.728183,0.40376,10.01,21591.45,9.980052681976227,2.774879845611036,2.43
Argentina,ARG,2005,17.7206,15.785692,0.42074,10.099999,23262.408,10.05459394607971,2.874727804648843,2.426
Argentina,ARG,2006,20.9272,15.861772,0.45216,10.19,24877.25,10.121709010197542,3.0410497482444505,2.4
Argentina,ARG,2007,25.9466,15.92414,0.46007,10.299999,26850.664,10.198045829612608,3.2560405798332663,2.37
Argentina,ARG,2008,28.1126,16.001131,0.47055,10.41,27658.484,10.227687795329151,3.336217874415613,2.432
Argentina,ARG,2009,34.0,16.126095,0.58398,10.54,25747.197,10.156081045797883,3.5263605246161616,2.4
Argentina,ARG,2010,45.0,16.261354,0.56104,10.6,28056.258,10.241966987671658,3.80666248977032,2.411
Argentina,ARG,2011,51.0,16.419804,0.56597,10.7,29425.76,10.28962576017216,3.9318256327243257,2.393
Argentina,ARG,2012,55.8,16.602554,0.63491,10.79,28825.967,10.26903189184256,4.021773869387265,2.304
Argentina,ARG,2013,59.9,16.786158,0.61849,10.89,29227.66,10.282870800162458,4.092676505121403,2.335
Argentina,ARG,2014,64.7,16.980867,0.59396,10.91,28200.814,10.247106121757838,4.169761201506855,2.386
Argentina,ARG,2015,68.0431,17.196882,0.62262,10.92,28669.207,10.263578898920414,4.220141327924221,2.35
Argentina,ARG,2016,70.969,17.409235,0.55815,10.93,27802.105,10.232867016236618,4.262243161976862,2.241
Argentina,ARG,2017,74.2949,17.615713,0.55631,11.015,28334.904,10.251849680561982,4.308042308721807,2.168
Argentina,ARG,2018,77.7,17.844986,0.4883,11.1,27367.115,10.217097389098631,4.3528552573736015,2.067
Argentina,ARG,2019,79.947,18.07671,0.47813,11.12,26629.553,10.189776893086924,4.381363915123783,1.882
Argentina,ARG,2020,85.5144,18.258383,0.54126,11.14,23877.094,10.080674868309195,4.448684782814113,1.601
Armenia,ARM,2002,1.96041,15.114688,0.25255,10.559999,5731.3535,8.653706994729392,0.6731536350400413,1.405
Armenia,ARM,2003,4.57522,15.64326,0.32109,10.63,6569.2603,8.79015651762118,1.5206547850030152,1.473
Armenia,ARM,2004,4.89901,16.102198,0.25659,10.7,7299.4,8.89554743197773,1.5890331438872591,1.491
Armenia,ARM,2005,5.25298,16.430729,0.25761,10.7699995,8362.9,9.03156053587849,1.6587955346163945,1.492
Armenia,ARM,2006,5.63179,16.556114,0.24057,10.84,9525.231,9.161699451669332,1.728427331228748,1.494
Armenia,ARM,2007,6.02125,16.416548,0.21107,10.91,10898.849,9.296412466311274,1.7952948789622936,1.519
Armenia,ARM,2008,6.21,16.061335,0.22438,10.98,11727.482,9.36969025534746,1.8261608959453872,1.541
Armenia,ARM,2009,15.3,15.6377325,0.29093,11.049999,10143.235,9.224562259795372,2.72785282839839,1.574
Armenia,ARM,2010,25.0,15.325031,0.24139,11.12,10438.564,9.25326230408333,3.218875824868201,1.588
Armenia,ARM,2011,32.0,15.204546,0.27014,11.19,10990.177,9.304757152818476,3.4657359027997265,1.615
Armenia,ARM,2012,37.5,15.252571,0.23853,11.285,11796.274,9.37553899787835,3.624340932976365,1.647
Armenia,ARM,2013,41.9,15.374029,0.22216,11.38,12194.019,9.408700864609896,3.735285826928092,1.669
Armenia,ARM,2014,54.6228,15.5394745,0.24151,11.474999,12667.376,9.446785148472472,4.0004513780051685,1.663
Armenia,ARM,2015,59.1008,15.837601,0.25002,11.57,13112.76,9.48134108091598,4.079244460699456,1.621
Armenia,ARM,2016,64.346,16.25891,0.23305,11.68974,13192.994,9.487441210097044,4.164274772047959,1.625
Armenia,ARM,2017,64.7449,16.759972,0.22788,11.19,14243.875,9.564082268734335,4.1704549329987985,1.561
Armenia,ARM,2018,68.2451,17.262,0.18876,11.236667,15037.045,9.61827210213605,4.223105636615899,1.567
Armenia,ARM,2019,66.5439,17.801428,0.17854,11.283333,16215.36,9.69371422016009,4.197861880234339,1.601
Armenia,ARM,2020,76.5077,18.286852,0.2092,11.33,15052.936,9.619328334207276,4.337391389362028,1.619
Austria,AUT,2002,36.56,22.752909,2.06598,11.287857,54565.08,10.907149396687414,3.5989547465859495,1.389
Austria,AUT,2003,42.7,22.713715,2.17456,11.3785715,54919.79,10.91362903613097,3.754198920234579,1.373
Austria,AUT,2004,54.28,23.113382,2.16612,11.469286,55980.23,10.932753871671222,3.994155834966669,1.415
Austria,AUT,2005,58.0,23.909576,2.37324,11.56,56890.28,10.948879779511453,4.060443010546419,1.406
Austria,AUT,2006,63.6,24.677717,2.35923,11.545,58460.24,10.976102144028005,4.152613470346076,1.404
Austria,AUT,2007,69.37,25.223736,2.41843,11.53,60470.91,11.009917701938548,4.23945449739721,1.381
Austria,AUT,2008,72.87,25.597082,2.56945,11.47,61157.99,11.021215794885547,4.288677031682191,1.411
Austria,AUT,2009,73.45,25.974312,2.59674,11.67,58810.44,10.98207466914681,4.296604902619887,1.393
Austria,AUT,2010,75.17,26.135977,2.7261,11.71,59730.55,10.997598893787089,4.319752215189378,1.44
Austria,AUT,2011,78.74,26.210209,2.66868,11.71,61272.258,11.023082458313036,4.366151285515591,1.43
Austria,AUT,2012,80.03,26.547684,2.91472,11.75,61376.723,11.024785938022529,4.382401564378955,1.44
Austria,AUT,2013,80.6188,26.969772,2.95492,11.79,60863.055,11.016381619364967,4.389731872934234,1.436
Austria,AUT,2014,80.9958,27.295645,3.08429,12.01,60845.66,11.016095772946846,4.394397301476233,1.464
Austria,AUT,2015,83.9401,27.436342,3.04969,12.08,60951.688,11.017836829357751,4.430103449231874,1.492
Austria,AUT,2016,84.3237,27.537218,3.11655,12.11,61572.71,11.02797403187897,4.434662964285741,1.531
Austria,AUT,2017,87.9356,27.769827,3.05656,12.16,62535.9,11.043496070819955,4.476604728386747,1.521
Austria,AUT,2018,87.4791,28.06836,3.09182,12.21,63778.027,11.063164005623356,4.471399907689801,1.479
Austria,AUT,2019,87.7522,28.405727,3.13265,12.26,64609.375,11.076114803080255,4.474516933256768,1.464
Austria,AUT,2020,87.5294,28.831335,3.20278,12.310628,60276.414,11.006696161919791,4.4719747369282095,1.439
Belgium,BEL,2002,46.33,25.883877,1.90325,10.735822,51471.85,10.84879033526878,3.835789699428557,1.645
Belgium,BEL,2003,49.97,26.014877,1.84119,10.832969,51788.844,10.854930038257448,3.9114228253561136,1.665
Belgium,BEL,2004,53.86,26.170734,1.8205,10.930116,53406.69,10.885691298000166,3.9863880873834527,1.719
Belgium,BEL,2005,55.82,26.215378,1.79061,11.027264,54346.895,10.90314276120258,4.022132228108176,1.754
Belgium,BEL,2006,61.9819,26.057182,1.82269,11.05,55367.62,10.921750225328086,4.126842406939762,1.794
Belgium,BEL,2007,66.7604,25.866674,1.84999,11.115001,56983.46,10.950516329269051,4.201110090387428,1.813
Belgium,BEL,2008,68.8573,25.825718,1.93684,11.18,56787.74,10.94707573634092,4.232036247150359,1.846
Belgium,BEL,2009,74.5441,25.88472,1.9986,11.32,55258.707,10.919781199723746,4.311390896563132,1.835
Belgium,BEL,2010,77.6398,25.937328,2.06188,11.42,56240.203,10.937387136008615,4.352080182305735,1.849
Belgium,BEL,2011,81.61,26.207418,2.17332,11.47,56585.3,10.943504513144404,4.401951803481151,1.805
Belgium,BEL,2012,80.72,26.667126,2.28114,11.5,56356.824,10.93945861240207,4.390986376045354,1.784
Belgium,BEL,2013,82.1702,27.11712,2.33073,11.54,56263.176,10.93779553263676,4.408792705918472,1.748
Belgium,BEL,2014,85.0012,27.592287,2.37002,11.64,57002.91,10.950857598145124,4.442665374037722,1.733
Belgium,BEL,2015,85.0529,27.986889,2.42817,11.89,57509.023,10.959697136213643,4.443273415850214,1.69
Belgium,BEL,2016,86.5165,28.366632,2.52338,11.99,57901.496,10.966498500878425,4.460335147192176,1.675
Belgium,BEL,2017,87.6797,28.818588,2.66666,12.24,58529.332,10.977283309269517,4.473690401661005,1.641
Belgium,BEL,2018,88.6473,29.25665,2.86018,12.309999,59357.69,10.99133696198971,4.484665575203605,1.616
Belgium,BEL,2019,90.2754,29.676115,3.1566,12.38,60479.977,11.010067630562338,4.502864998059271,1.609
Belgium,BEL,2020,91.5264,30.023865,3.39175,12.533869,57333.543,10.956641124097535,4.516627455256424,1.575
Brazil,BRA,2002,9.14943,8.148427,1.00968,5.626089,14265.905,9.565627703626127,2.2136915822650436,2.081
Brazil,BRA,2003,13.2076,8.28018,0.99939,5.803045,14259.366,9.56516923295186,2.5807924214832827,2.006
Brazil,BRA,2004,19.0737,8.433473,0.96343,5.98,14911.261,9.60987197829393,2.948310422816611,1.973
Brazil,BRA,2005,21.0227,8.603754,1.00246,6.15,15221.014,9.630432252061125,3.045602806296025,1.942
Brazil,BRA,2006,28.1784,8.790338,0.98807,6.32,15657.4795,9.658704005122006,3.3385557270019746,1.896
Brazil,BRA,2007,30.88,8.995364,1.08138,6.5,16440.584,9.707508191093597,3.4301087251565754,1.854
Brazil,BRA,2008,33.83,9.21638,1.12904,6.67,17113.367,9.747615133032063,3.521347982792617,1.815
Brazil,BRA,2009,39.22,9.455102,1.11866,6.77,16939.441,9.73739996884221,3.6691868207682,1.799
Brazil,BRA,2010,40.65,9.712189,1.15992,6.88,18062.158,9.801574310419475,3.70499883599382,1.786
Brazil,BRA,2011,45.69,9.987028,1.13966,7.01,18627.81,9.832410904350873,3.82187945557518,1.777
Brazil,BRA,2012,48.56,10.28778,1.12684,7.22,18832.219,9.843324458574326,3.8828001467512423,1.766
Brazil,BRA,2013,51.04,10.622589,1.19567,7.29,19241.506,9.864824995584687,3.9326096390365346,1.761
Brazil,BRA,2014,54.551,11.003381,1.26971,7.38,19183.172,9.86178871536836,3.9991360439167374,1.775
Brazil,BRA,2015,58.328,11.421241,1.37093,7.51,18357.068,9.817769956432771,4.066082252504129,1.777
Brazil,BRA,2016,60.8725,11.855821,1.28637,7.73,17620.928,9.776842565526673,4.108781512797643,1.727
Brazil,BRA,2017,67.4713,12.312962,1.1175,7.85,17724.48,9.782702013875488,4.211702322276448,1.74
Brazil,BRA,2018,70.4343,12.799934,1.16769,7.98,17917.75,9.793547120610135,4.254680360421954,1.744
Brazil,BRA,2019,73.9124,13.304682,1.21096,8.125778,18018.621,9.799161002151928,4.302880608194909,1.705
Brazil,BRA,2020,81.3427,13.776498,1.14526,8.274219,17327.516,9.760051037179393,4.3986710939286615,1.653
Bulgaria,BGR,2002,9.08,24.902113,0.46473,10.116,14397.061,9.574779367511198,2.206074192613202,1.224
Bulgaria,BGR,2003,12.04,24.984062,0.47222,10.192,15271.547,9.633746702838886,2.488234439880675,1.254
Bulgaria,BGR,2004,18.13,25.038193,0.47086,10.268,16389.027,9.704367304508928,2.8975680247667595,1.317
Bulgaria,BGR,2005,19.97,25.12612,0.44269,10.344,17678.107,9.780082260323471,2.994231147427724,1.358
Bulgaria,BGR,2006,27.09,25.254244,0.44216,10.42,19024.623,9.853489366502007,3.2991646560970036,1.431
Bulgaria,BGR,2007,33.64,25.437561,0.43003,10.54,20440.338,9.925265580384442,3.5157158351047473,1.481
Bulgaria,BGR,2008,39.67,25.708519,0.44731,10.59,21846.045,9.991775177275027,3.6805952345262383,1.552
Bulgaria,BGR,2009,45.0,26.05655,0.49338,10.64,21251.305,9.964173584231643,3.80666248977032,1.642
Bulgaria,BGR,2010,46.23,26.528156,0.56299,10.72,21724.377,9.986190273082594,3.833628938000134,1.567
Bulgaria,BGR,2011,47.98,27.242834,0.5295,10.78,22321.125,10.013288818450851,3.870784257411549,1.505
Bulgaria,BGR,2012,51.9,28.071342,0.60039,10.9,22618.904,10.026541295799513,3.949318790171843,1.5
Bulgaria,BGR,2013,53.0615,28.892996,0.63424,11.01,22954.492,10.041268926183598,3.971451618193159,1.482
Bulgaria,BGR,2014,55.4904,29.768232,0.79007,11.05,23455.58,10.062863698659765,4.016210032817866,1.53
Bulgaria,BGR,2015,56.6563,30.669558,0.94947,11.19,24562.75,10.108986346676868,4.037003190469903,1.528
Bulgaria,BGR,2016,59.8255,31.457138,0.77009,11.23,25636.852,10.151786126585828,4.091431991469499,1.541
Bulgaria,BGR,2017,63.4101,32.123592,0.74037,11.24,26691.87,10.19211430363849,4.149623154749019,1.557
Bulgaria,BGR,2018,64.782,32.804527,0.75413,11.296666,27691.01,10.228863090761628,4.171027786993058,1.558
Bulgaria,BGR,2019,67.947,33.48661,0.83274,11.353333,29150.043,10.280211666906196,4.218727989512133,1.58
Bulgaria,BGR,2020,70.1625,33.942352,0.84967,11.41,28521.324,10.258407297013104,4.250813980268318,1.557
Canada,CAN,2002,61.5933,18.486765,1.97171,12.792,49695.008,10.813659764384084,4.120553098390232,1.513
Canada,CAN,2003,64.2,18.578287,1.96781,12.924,50139.785,10.822570083709474,4.162003210695915,1.535
Canada,CAN,2004,65.956,18.688955,1.99734,13.056,51210.68,10.843703383024948,4.1889878530387215,1.545
Canada,CAN,2005,71.66,18.82275,1.97127,13.188,52356.56,10.865832518858689,4.271932711876808,1.566
Canada,CAN,2006,72.4,19.020521,1.94304,13.32,53195.78,10.881734348875206,4.282206299391671,1.612
Canada,CAN,2007,73.2,19.283382,1.90358,13.368,53761.863,10.892319628614452,4.293195420967266,1.656
Canada,CAN,2008,76.7,19.590803,1.85578,13.416,53711.68,10.89138576150174,4.33990170837321,1.684
Canada,CAN,2009,80.3,19.934359,1.91742,13.464,51552.42,10.850354433057108,4.385769620952716,1.675
Canada,CAN,2010,80.3,20.328604,1.82504,13.512,52558.44,10.869680972352723,4.385769620952716,1.642
Canada,CAN,2011,83.0,20.842978,1.78714,13.56,53681.13,10.890816822094642,4.418840607796598,1.627
Canada,CAN,2012,83.0,21.498909,1.77304,13.594,54034.805,10.897383654958665,4.418840607796598,1.627
Canada,CAN,2013,85.8,22.203104,1.70624,13.628,54712.18,10.909841632727192,4.4520190064939165,1.612
Canada,CAN,2014,87.12,22.898956,1.71483,13.662,55723.484,10.92815695285933,4.467286478624705,1.614
Canada,CAN,2015,90.0,23.596266,1.69359,13.696,55660.867,10.92703261167434,4.499809670330265,1.601
Canada,CAN,2016,91.16,24.283844,1.72903,13.73,55606.156,10.92604919353419,4.512616204377483,1.59
Canada,CAN,2017,92.7014,24.950378,1.68702,13.757999,56612.33,10.94398208498957,4.52938357493889,1.548
Canada,CAN,2018,94.64,25.611784,1.7372,13.785999,57337.492,10.956709999380674,4.550080219670131,1.51
Canada,CAN,2019,91.9129,26.33071,1.75578,13.814,57583.848,10.96099739069321,4.520841389478055,1.476
Canada,CAN,2020,92.3,27.151901,1.93414,13.842,54092.88,10.898457848040376,4.525044141508807,1.413
China,CHN,2002,4.5957,10.623163,1.05786,6.308,4744.3984,8.46471991691537,1.525121083704623,1.566
China,CHN,2003,6.2,10.76924,1.12037,6.402,5192.006,8.554875414007295,1.824549292051046,1.57
China,CHN,2004,7.3,10.885056,1.21498,6.496,5684.169,8.645440221357674,1.9878743481543455,1.605
China,CHN,2005,8.52326,10.985074,1.30792,6.5899997,6298.323,8.74803868646846,2.142798896765356,1.624
China,CHN,2006,10.5232,11.13031,1.36854,6.684,7057.1,8.861789481227767,2.3535823435649497,1.644
China,CHN,2007,16.0,11.308461,1.37369,6.778,8013.716,8.988909852584621,2.772588722239781,1.666
China,CHN,2008,22.6,11.479623,1.44592,6.8719997,8743.745,9.0760938665766,3.1179499062782403,1.701
China,CHN,2009,28.9,11.663236,1.6648,6.966,9518.433,9.16098551339687,3.3638415951183864,1.714
China,CHN,2010,34.3,11.885901,1.71372,7.06,10476.3125,9.256872035270517,3.535145354171894,1.687
China,CHN,2011,38.3,12.16809,1.78034,7.154565,11405.018,9.341808712972394,3.6454498961866,1.668
China,CHN,2012,42.3001,12.515826,1.91214,7.2491302,12217.8545,9.41065364447945,3.744789450115632,1.798
China,CHN,2013,45.8,12.932433,1.99786,7.343695,13080.829,9.478903002207703,3.824284091120139,1.714
China,CHN,2014,47.9,13.422467,2.02243,7.43826,13968.581,9.544565872288787,3.8691155044168695,1.769
China,CHN,2015,50.3,14.033434,2.05701,7.532825,14856.78,9.606211605693025,3.918005077105694,1.67
China,CHN,2016,53.2,14.731024,2.10033,7.62739,15772.765,9.666039997498656,3.9740583963475986,1.772
China,CHN,2017,54.3,15.536675,2.11603,7.7219553,16757.973,9.72662942400115,3.9945242269398897,1.795
China,CHN,2018,59.2,16.41245,2.14058,7.81652,17806.791,9.78733518037506,4.0809215418899605,1.539
China,CHN,2019,64.0809,17.291328,2.24463,7.8832603,18820.514,9.842702724137304,4.160146347605295,1.496
China,CHN,2020,70.0528,18.217321,2.40666,7.95,19215.154,9.863454517538775,4.249249243433144,1.236
Colombia,COL,2002,4.6,7.392157,0.15559,6.966364,10925.148,9.298822566782787,1.5260563034950492,2.489
Colombia,COL,2003,7.38892,7.4872613,0.17398,7.018182,11183.291,9.32217606832962,1.9999815808430408,2.45
Colombia,COL,2004,9.11869,7.5951457,0.16964,7.07,11607.938,9.359444453405722,2.2103261534181,2.384
Colombia,COL,2005,11.0073,7.716467,0.16557,7.28,11999.255,9.392599843509554,2.3985586890527717,2.309
Colombia,COL,2006,15.3417,7.8685093,0.16427,6.8,12636.625,9.444354622553796,2.730574611180882,2.241
Colombia,COL,2007,21.8,8.054918,0.18307,7.19,13318.304,9.49689460866024,3.0819099697950434,2.195
Colombia,COL,2008,25.6,8.271696,0.19541,7.32,13591.061,9.517167576209568,3.242592351485517,2.155
Colombia,COL,2009,30.0,8.508047,0.19351,7.25,13586.752,9.51685047931615,3.4011973816621555,2.096
Colombia,COL,2010,36.5,8.754584,0.19358,7.39,14037.064,9.549456538902716,3.597312260588446,2.01
Colombia,COL,2011,40.3509,9.026164,0.19842,7.52,14852.37,9.605914727456362,3.6976136992999225,1.938
Colombia,COL,2012,48.98,9.327792,0.22116,7.63,15279.479,9.634265965280562,3.891412051524022,1.899
Colombia,COL,2013,51.7,9.648875,0.25761,7.83,15912.247,9.674844343289148,3.945457781514384,1.86
Colombia,COL,2014,52.5681,10.005731,0.30317,7.99,16480.363,9.709924829919908,3.9621094718917336,1.822
Colombia,COL,2015,55.905,10.388644,0.36542,8.05,16821.38,9.730405975345722,4.023653821599331,1.771
Colombia,COL,2016,58.1365,10.750945,0.27051,8.22,17003.244,9.741159428363272,4.062793693800263,1.719
Colombia,COL,2017,62.2599,11.079108,0.26109,8.360001,16986.033,9.740146697114472,4.131317558844488,1.717
Colombia,COL,2018,64.1264,11.397068,0.31233,8.5,17104.13,9.747075233797217,4.160856135611286,1.715
Colombia,COL,2019,65.0069,11.747709,0.32201,8.64,17336.771,9.760585016154348,4.17449341810787,1.71
Colombia,COL,2020,69.7953,12.10842,0.2894,8.86,15861.5,9.671650068270258,4.245566672257654,1.694
Croatia,HRV,2002,17.76,24.932577,0.94087,10.051001,24137.115,10.091505976324736,2.876948737564024,1.428
Croatia,HRV,2003,22.75,25.426342,0.94069,10.172,25473.906,10.145409913105995,3.1245651453969594,1.412
Croatia,HRV,2004,30.91,25.830545,1.02002,10.293,26528.887,10.185989493745158,3.431079756144025,1.419
Croatia,HRV,2005,33.14,26.197708,0.84776,10.4140005,27641.207,10.227062945524398,3.500741011998417,1.506
Croatia,HRV,2006,37.98,26.466389,0.73211,10.535,29035.53,10.276275531471134,3.63705970538414,1.469
Croatia,HRV,2007,41.44,26.711199,0.78299,10.656,30508.28,10.325753401162558,3.724246597951227,1.487
Croatia,HRV,2008,44.24,26.90341,0.87568,10.777,31113.865,10.345408818754835,3.7896293572140793,1.555
Croatia,HRV,2009,50.58,26.900831,0.83304,10.898001,29024.76,10.275904537798056,3.923556241241819,1.588
Croatia,HRV,2010,56.55,26.743357,0.73055,11.019,28702.004,10.264722225093978,4.03512520256213,1.551
Croatia,HRV,2011,57.79,26.815582,0.73646,11.14,28769.33,10.267065168127044,4.056815750329687,1.485
Croatia,HRV,2012,61.94,27.218641,0.73725,11.267766,28259.346,10.249179513720202,4.126166174545057,1.516
Croatia,HRV,2013,66.7476,27.684359,0.79513,11.323814,28397.855,10.254068893127888,4.200918341577781,1.461
Croatia,HRV,2014,68.5679,28.2824,0.76902,11.394281,28456.736,10.25614017778636,4.227824495189265,1.461
Croatia,HRV,2015,69.845,29.061613,0.82378,11.417611,29466.7,10.291016091178705,4.246278501179514,1.403
Croatia,HRV,2016,72.6973,29.88142,0.84433,11.54999,30821.164,10.335956875844248,4.286304244922709,1.427
Croatia,HRV,2017,67.0962,30.829208,0.8415,11.633748,32348.934,10.38433634729956,4.206127410481292,1.423
Croatia,HRV,2018,75.2946,31.904163,0.94312,11.768991,33729.906,10.42614014121517,4.321408419086927,1.472
Croatia,HRV,2019,79.0798,32.94143,1.07027,11.849183,35122.85,10.466607194798229,4.370457469214747,1.47
Croatia,HRV,2020,78.3209,33.901417,1.22989,11.950723,32493.312,10.388789562525885,4.360814489473901,1.484
Cyprus,CYP,2002,28.32,14.707412,0.27967,10.235001,38090.934,10.54773158004364,3.343568268825519,1.497
Cyprus,CYP,2003,30.09,14.717025,0.31834,10.3975,38617.973,10.561473068846404,3.4041928906419536,1.505
Cyprus,CYP,2004,33.83,14.750621,0.33564,10.56,40020.09,10.597136857010758,3.521347982792617,1.512
Cyprus,CYP,2005,32.81,14.814436,0.36727,10.72,41362.266,10.630124294915587,3.4907333469730104,1.479
Cyprus,CYP,2006,35.83,14.916864,0.38346,10.97,42595.38,10.659501075672033,3.5787855313168624,1.509
Cyprus,CYP,2007,40.77,15.069064,0.40007,11.19,43823.94,10.687935522389107,3.707946516831162,1.449
Cyprus,CYP,2008,42.31,15.264794,0.38594,11.28,44295.812,10.69864541431825,3.745023464731976,1.479
Cyprus,CYP,2009,49.81,15.500997,0.44437,11.26,42253.562,10.651443936923934,3.908215767085192,1.475
Cyprus,CYP,2010,52.99,15.778747,0.44292,11.44,42102.457,10.647861379012664,3.9701032165046706,1.434
Cyprus,CYP,2011,56.8599,16.07535,0.45263,11.58,41212.86,10.626505622555666,4.040590347515715,1.36
Cyprus,CYP,2012,60.6899,16.389105,0.43765,11.81,39190.383,10.576186664047173,4.105777292128495,1.382
Cyprus,CYP,2013,65.4548,16.734226,0.48485,11.88,36650.723,10.509188434268925,4.181359828093058,1.304
Cyprus,CYP,2014,69.3287,17.096014,0.51205,11.88,36105.05,10.494188023734068,4.238858961877113,1.312
Cyprus,CYP,2015,71.7157,17.464622,0.47529,11.87,37258.652,10.52563946529394,4.272709691557495,1.323
Cyprus,CYP,2016,75.9002,17.835424,0.5197,12.09,39501.016,10.584081672077408,4.329419319444225,1.357
Cyprus,CYP,2017,80.7432,18.198462,0.54259,12.184999,41418.16,10.63147471097878,4.391273748030545,1.323
Cyprus,CYP,2018,84.4336,18.558878,0.61405,12.28,43510.21,10.680750902179753,4.435965426644836,1.319
Cyprus,CYP,2019,86.0636,18.92118,0.70945,12.36,45454.363,10.724464090597902,4.455086557816052,1.33
Cyprus,CYP,2020,90.8019,19.310368,0.83654,12.44,43402.54,10.678273243721575,4.5086802104984525,1.361
Czechia,CZE,2002,23.93,19.620287,1.09819,11.365334,30919.549,10.33914391656652,3.175132901920282,1.167
Czechia,CZE,2003,34.3,19.567032,1.1421,11.554,31949.297,10.371905456433716,3.535145354171894,1.176
Czechia,CZE,2004,35.5,19.584425,1.13935,11.742666,33452.34,10.417877018266577,3.56953269648137,1.225
Czechia,CZE,2005,35.27,19.731047,1.161,11.931334,35535.746,10.47829439842744,3.563032744247961,1.281
Czechia,CZE,2006,47.93,19.98531,1.22542,12.12,37786.88,10.53971723141093,3.86974161317154,1.333
Czechia,CZE,2007,51.93,20.324179,1.29572,12.14,39629.008,10.587316654329426,3.949896657856227,1.441
Czechia,CZE,2008,62.97,20.81182,1.23358,12.19,40328.344,10.604809825779649,4.142658422500651,1.508
Czechia,CZE,2009,64.43,21.426569,1.28656,12.29,38175.14,10.549939797401654,4.165579363150552,1.51
Czechia,CZE,2010,68.82,22.034714,1.3267,12.39,39097.387,10.573810915095825,4.231494400369335,1.509
Czechia,CZE,2011,70.49,22.866373,1.54477,12.47,39708.164,10.589312087851178,4.255470855785784,1.427
Czechia,CZE,2012,73.43,23.996105,1.76967,12.52,39347.05,10.580176282801492,4.296332571463519,1.447
Czechia,CZE,2013,74.1104,25.116043,1.87924,12.6,39317.555,10.57942639023209,4.305555873330971,1.455
Czechia,CZE,2014,74.2317,26.152357,1.95833,12.64,40158.016,10.600577350754834,4.307191282658942,1.526
Czechia,CZE,2015,75.6688,27.152554,1.91689,12.67,42066.574,10.647008737566098,4.326365922248454,1.589
Czechia,CZE,2016,76.4812,28.184168,1.67003,12.74,43069.465,10.670569556331817,4.337044958996622,1.652
Czechia,CZE,2017,78.7192,29.221136,1.76855,12.79,45177.523,10.718354963375171,4.365887090090732,1.715
Czechia,CZE,2018,80.6882,30.185564,1.89906,12.83,46301.082,10.74292060913172,4.390592344014621,1.744
Czechia,CZE,2019,80.8669,31.09471,1.92734,12.87,47763.617,10.774019478029718,4.3928045932457565,1.753
Czechia,CZE,2020,81.3389,31.848549,1.98599,12.916507,45119.938,10.717079512057522,4.398624376905953,1.763
Denmark,DNK,2002,64.25,22.293934,2.44145,12.805,58327.83,10.973834616929832,4.162781723775329,1.726
Denmark,DNK,2003,76.26,22.412094,2.51085,12.97,58425.965,10.975515676172668,4.334148554429418,1.756
Denmark,DNK,2004,80.93,22.582855,2.41916,12.92,59893.094,11.0003164853033,4.393584583507611,1.779
Denmark,DNK,2005,82.74,22.799578,2.39337,12.83,61137.68,11.020883649026471,4.4157031610332655,1.798
Denmark,DNK,2006,86.65,23.053644,2.403,12.74,63262.742,11.055051840845978,4.4618770161616155,1.841
Denmark,DNK,2007,85.03,23.391354,2.51541,12.65,63604.562,11.06044047631552,4.443004135397701,1.842
Denmark,DNK,2008,85.02,23.856392,2.77346,12.88,62968.16,11.05038448079225,4.442886522930644,1.88
Denmark,DNK,2009,86.84,24.481573,3.05514,12.47,59516.508,10.99400899843102,4.464067345010091,1.84
Denmark,DNK,2010,88.72,25.272459,2.91707,12.43,60190.633,11.005272021183645,4.485485343042112,1.858
Denmark,DNK,2011,89.81,26.188505,2.94465,12.47,60729.055,11.01417752809214,4.497696327682858,1.754
Denmark,DNK,2012,92.26,27.123343,2.98125,12.7,60497.69,11.010360461471809,4.524610678129674,1.723
Denmark,DNK,2013,94.6297,27.910048,2.97048,12.75,61085.03,11.020022106956972,4.549971380273121,1.67
Denmark,DNK,2014,95.9935,28.53268,2.91409,12.39,61552.8,11.027650622048244,4.56428048084219,1.688
Denmark,DNK,2015,96.3305,29.02233,3.05497,12.64,62405.715,11.04141213670219,4.567784987247082,1.712
Denmark,DNK,2016,96.9678,29.437515,3.09283,13.16,63823.45,11.063875956660077,4.5743789646299895,1.775
Denmark,DNK,2017,97.0994,29.872358,2.93124,13.009999,65352.4,11.087549443703182,4.575735196081483,1.749
Denmark,DNK,2018,97.3192,30.341145,2.96603,12.86,66238.7,11.101020163262692,4.577996297577384,1.726
Denmark,DNK,2019,98.0464,30.84161,2.89685,12.91,67131.47,11.114408214503262,4.585440836007064,1.698
Denmark,DNK,2020,96.5491,31.369362,2.97258,12.96,65744.44,11.09353038372674,4.570051687236049,1.678
Estonia,EST,2002,41.52,23.103756,0.71203,12.52,23539.906,10.066452387603237,3.7261752388576337,1.353
Estonia,EST,2003,45.32,23.608498,0.76465,12.690001,25487.533,10.145944709634202,3.8137484361598055,1.365
Estonia,EST,2004,53.2,24.092875,0.84584,12.86,27384.084,10.21771724768998,3.9740583963475986,1.465
